"AMOSTRAS","Quadrante","Count","Area","Total_Area","%Area","Perimetro","Major_E","Minor_E","Angle","Circularidade","Solidity","Feret","FeretX","Feret y","FeretAngle","MinFeret"
"BGM-0137","Q4","592","13.616554054054054","80.61","126.68","97.22","36.380000000000003","2.29","58.624000000000002","1","0.875","41.46","101.21299999999999","99.762","113.64400000000001","2.5179999999999998"
"BGM-0138","Q1","584","7.2808219178082192","42.52","61.77","67.33","22.5","1.7370000000000001","79.125","0.91","0.89600000000000002","24.49","475.53399999999999","496.90800000000002","97.090999999999994","1.8320000000000001"
"BGM-0138","Q2","574","8.0592334494773521","46.26","66.67","69.38","24.62","1.843","72.207999999999998","0.94299999999999995","0.89500000000000002","27.29","257.83600000000001","245.833","104.93","1.9359999999999999"
"BGM-0138","Q3","555","8.5945945945945947","47.7","66.06","71.2","25.37","1.855","71.503","0.85599999999999998","0.95799999999999996","28.09","260.00200000000001","239.87200000000001","100.90300000000001","1.9750000000000001"
"BGM-0138","Q4","556","7.0791366906474824","39.36","54.52","63.08","22.56","1.698","67.613","0.94599999999999995","0.9","25.18","255.441","245.709","103.354","1.786"
"BGM-0162","Q1","426","18.157276995305164","77.349999999999994","80.849999999999994","89.67","34.28","2.4059999999999997","54.895000000000003","0.193","1","39.01","101.056","95.88","115.038","2.5419999999999998"
"BGM-0162","Q2","302","33.185430463576161","10.022","74.92","10.294","38.99","2.5249999999999999","56.402000000000001","0.92200000000000004","0.90100000000000002","44.08","98.5","95.724999999999994","112.783","2.7320000000000002"
"BGM-0162","Q3","478","18.106694560669457","86.55","107.15","98.2","37.700000000000003","2.3879999999999999","60.575000000000003","0.91900000000000004","0.89100000000000001","42.62","103.151","96.337000000000003","111.16800000000001","2.61"
"BGM-0162","Q4","427","14.091334894613583","60.17","68.209999999999994","79.8","30.99","2.089","55.164000000000001","0.74399999999999999","0.999","35.44","99.766000000000005","98.638999999999996","114.943","2.21"
"BGM-0163","Q1","505","11.556435643564356","58.36","71.900000000000006","79.36","28.52","2.113","70.375","0.94199999999999995","0.89300000000000002","31.83","195.095","203.43199999999999","109.27200000000001","2.2280000000000002"
"BGM-0163","Q2","414","20.574879227053142","85.18","87.29","94.63","36.28","2.4649999999999999","54.826999999999998","0.93899999999999995","0.90600000000000003","41.23","104.961","98.396000000000001","112.764","2.621"
"BGM-0163","Q3","428","21.820093457943926","93.39","103.51","99.3","37.58","2.5230000000000001","55.192999999999998","0.93500000000000005","0.90300000000000002","42.48","103.80800000000001","96.521000000000001","114.14400000000001","2.6749999999999998"
"BGM-0163","Q4","406","19.428571428571427","78.88","85.02","91.12","34.549999999999997","2.3719999999999999","56.122","0.70699999999999996","0.999","39.31","103.68","98.507000000000005","114.685","2.5339999999999998"
"BGM-0169","Q1","162","14.198765432098764","23.002000000000002","89.835999999999999","29.474","44.42","2.7850000000000001","26.86","0.88300000000000001","0.94499999999999995","58.93","151.179","374.06200000000001","129.28700000000001","3.2949999999999999"
"BGM-0169","Q2","329","14.121580547112462","46.46","38.380000000000003","71.739999999999995","25.37","1.8879999999999999","74.98","0.94","0.89100000000000001","28.26","254.708","241.92099999999999","106.035","1.9970000000000001"
"BGM-0169","Q3","307","36.1257328990228","11.090599999999998","86.584000000000003","15.522","32.97","2.0129999999999999","31.25","0.88700000000000001","0.93600000000000005","37.950000000000003","108.358","351.423","128.70500000000001","2.1890000000000001"
"BGM-0169","Q4","295","13.315254237288135","39.28","29.2","65.09","23.4","1.8079999999999998","73.86","0.95699999999999996","0.89300000000000002","26.12","247.57599999999999","244.58","101.806","1.8939999999999999"
"BGM-0170","Q1","338","5.6027218934911245","18.937200000000001","51.28","24.018999999999998","86.01","6.6970000000000001","74.977999999999994","0.96399999999999997","0.9","96.05","206.17500000000001","195.37","103.613","6.9580000000000002"
"BGM-0170","Q2","341","12.132199413489737","41.370800000000003","43.08","35.694000000000003","12.754999999999999","9.9819999999999993","69.906999999999996","0.96299999999999997","0.90100000000000002","14.318999999999999","198.43700000000001","201.46899999999999","106.316","1.0308999999999999"
"BGM-0170","Q3","384","13.976875","53.671199999999999","56.86","38.588000000000001","13.724","1.0928","71.962000000000003","0.96299999999999997","0.89600000000000002","15.386000000000001","182.833","189.411","101.188","1.1356999999999999"
"BGM-0170","Q4","432","14.227314814814815","61.462000000000003","62.24","38.761000000000003","13.731999999999999","1.0580000000000001","73.736999999999995","0.95099999999999996","0.89300000000000002","15.362","199.98400000000001","204.16900000000001","102.41500000000001","1.1128"
"BGM-0174","Q1","342","19.692982456140349","67.349999999999994","56.19","86.66","30.36","2.2809999999999997","71.203999999999994","0.93300000000000005","0.88300000000000001","34.01","192.68100000000001","216.92699999999999","97.677000000000007","2.4260000000000002"
"BGM-0174","Q2","326","28.524539877300615","92.99","75.040000000000006","99.01","37.46","2.6","56.804000000000002","0.95","0.90500000000000003","42.58","98.801000000000002","98.902000000000001","111.166","2.754"
"BGM-0174","Q3","309","32.601941747572816","100.74","80.62","10.542","40.1","2.7149999999999999","62.454999999999998","0.93600000000000005","0.89300000000000002","45.27","95.918999999999997","100.142","113.197","2.8919999999999999"
"BGM-0174","Q4","331","26.205438066465256","86.74","76.22","96.74","36.520000000000003","2.496","59.036000000000001","1","0.875","41.24","99.733999999999995","96.864000000000004","111.961","2.641"
"BGM-0178","Q1","416","20.170673076923077","83.91","84.150999999999996","12.849","27.68","1.6809999999999998","29.587","0.91400000000000003","0.95299999999999996","31.09","151.40899999999999","342.62700000000001","127.58","1.7210000000000001"
"BGM-0178","Q2","361","17.495844875346261","63.16","57.25","85.22","29.65","2.274","75.724000000000004","0.93300000000000005","0.89","32.81","239.166","257.74799999999999","95.320999999999998","2.395"
"BGM-0178","Q3","336","14.991071428571429","50.37","42.23","75.790000000000006","26.91","2.0369999999999999","69.546000000000006","0.71699999999999997","0.999","29.8","246.845","243.47900000000001","99.081999999999994","2.145"
"BGM-0178","Q4","330","16.327272727272728","53.88","44.29","77.47","27.32","2.0219999999999998","74.344999999999999","0.93400000000000005","0.88900000000000001","30.24","252.179","248.179","97.41","2.14"
"BGM-0202","Q1","421","10.707838479809975","45.08","46.3","69.510000000000005","25.53","1.8960000000000001","67.963999999999999","0.95599999999999996","0.89900000000000002","28.62","184.75299999999999","205.798","104.794","1.982"
"BGM-0202","Q2","415","17.267469879518071","71.66","73.62","86.9","34.11","2.2869999999999999","57.024000000000001","0.94499999999999995","0.90500000000000003","38.659999999999997","97.906000000000006","101.55200000000001","114.17400000000001","2.4020000000000001"
"BGM-0202","Q3","334","17.164670658682635","57.33","49.59","76.08","30.57","2.0760000000000001","54.164000000000001","0.96399999999999997","0.91700000000000004","34.450000000000003","104.401","90.816999999999993","110.937","2.1560000000000001"
"BGM-0202","Q4","273","15.571428571428571","42.51","30.81","65.14","26.7","1.8199999999999998","49.698","0.76900000000000002","1","30.21","104.996","103.092","115.946","1.861"
"BGM-0236","Q1","553","12.207956600361664","67.510000000000005","86.17","91.36","30.16","2.1190000000000002","84.293999999999997","0.86","0.89","32.53","484.56200000000001","504.51900000000001","94.281999999999996","2.2879999999999998"
"BGM-0236","Q2","490","16.846938775510203","82.55","101.57","99.51","33.96","2.423","77.096999999999994","0.89400000000000002","0.88100000000000001","37.47","248.43700000000001","251.386","94.879000000000005","2.62"
"BGM-0236","Q3","551","12.751361161524501","70.260000000000005","96.6","92.22","31.81","2.206","72.873999999999995","0.88700000000000001","0.81879999999999997","35.130000000000003","243.55","253.43700000000001","99.34","2.4"
"BGM-0236","Q4","502","11.350597609561753","56.98","71.25","80.900000000000006","28.38","2.0209999999999999","73.832999999999998","0.90900000000000003","0.88","31.45","254.90199999999999","244.61600000000001","96.903999999999996","2.1749999999999998"
"BGM-0238","Q1","365","17.75068493150685","64.790000000000006","57.69","85.4","30.77","2.2690000000000001","77.069999999999993","0.94199999999999995","0.89400000000000002","34.15","193.893","202.16200000000001","107.004","2.3809999999999998"
"BGM-0238","Q2","370","24.254054054054055","89.74","82.19","99.22","38.14","2.5529999999999999","56.65","0.93700000000000006","0.90500000000000003","42.92","100.562","99.462000000000003","112.188","2.694"
"BGM-0238","Q3","429","22.606060606060606","96.98","107.74","105","39.42","2.6420000000000003","64.400000000000006","0.92700000000000005","0.88400000000000001","44.7","100.46899999999999","100.464","108.718","2.8660000000000001"
"BGM-0238","Q4","412","20.177184466019419","83.13","90.92","95.82","35.99","2.44","57.44","1","0.875","41.09","98.106999999999999","98.210999999999999","113.32299999999999","2.609"
"BGM-0248","Q1","341","32.606819999999999","95.62","32.400000000000006","32.47","11.07","8.65","86.95","0.91","0.9","12.03","476.78","461.61599999999999","99.68","9.1"
"BGM-0248","Q2","432","13.205833333333333","57.049199999999999","55.96","38.462000000000003","13.016999999999999","9.8760000000000012","88.543999999999997","0.89600000000000002","0.89800000000000002","13.955000000000002","508.25200000000001","496.28899999999999","96.078000000000003","1.0401"
"BGM-0248","Q3","341","9.562111436950147","32.6068","32.400000000000006","32.47","11.07","8.65","86.95","0.91","0.9","12.03","476.78","461.11","99.68","9.1"
"BGM-0248","Q4","335","9.5811343283582087","32.096800000000002","32.43","33.5","11.39","8.2480000000000011","89.474000000000004","0.876","0.88100000000000001","12.411","489.27199999999999","518.13699999999994","96.096999999999994","8.8580000000000005"
"BGM-0248","Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-0248","Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-0248","Q3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-0248","Q4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-0249","Q1","224","75.642857142857153","16.943999999999999","91.503999999999991","12.581","27.4","1.56","29.411999999999999","0.89900000000000002","0.93799999999999994","31.05","147.12100000000001","351.83","127.92","1.548"
"BGM-0249","Q2","627","13.714513556618821","85.99","13.538","10.587999999999999","36.28","2.444","83.634","0.874","0.874","39.85","250.87700000000001","251.20099999999999","100.90900000000001","2.6850000000000001"
"BGM-0249","Q3","549","10.735883424408014","58.94","80.739999999999995","83.16","29.36","2.1260000000000003","80.488","0.71299999999999997","0.999","32.35","244.727","257.33699999999999","98.703999999999994","2.2730000000000001"
"BGM-0249","Q4","635","12.025196850393701","76.36","12.079000000000001","98.29","33.659999999999997","2.3679999999999999","79.98","0.89200000000000002","0.877","37.28","250.535","240.554","96.438000000000002","2.573"
"BGM-0250","Q1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-0250","Q2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-0250","Q3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"BGM-0250","Q4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Aipim Manteiga","Q1","627","41.227510000000002","65.75","41","24.09","82.2","6.6399999999999988","67.7","0.94","0.92","90","496.72","501.27","107.29","6.88"
"Aipim Manteiga","Q2","668","6.7359730538922156","44.996299999999998","45.46","24.265999999999998","82.92","6.4739999999999993","63.896000000000001","0.93200000000000005","0.92300000000000004","90.28","479.79300000000001","526.42700000000002","111.32899999999999","6.7640000000000002"
"Aipim Manteiga","Q3","821","6.241315468940317","51.241199999999999","50.88","21.649000000000001","73.88","5.6779999999999999","52.954999999999998","0.92700000000000005","0.93","80.77","479.459","526.93299999999999","112.995","5.9480000000000004"
"Aipim Manteiga","Q4","742","6.7685309973045822","50.222499999999997","49.27","23.591000000000001","80.63","6.274","59.509","0.93300000000000005","0.92900000000000005","88.03","521.52800000000002","504.91800000000001","108.953","6.5350000000000001"
"BGM-0257","Q1","521","11.81190019193858","61.54","78.209999999999994","82.35","29.08","2.19","69.83","0.93899999999999995","0.89200000000000002","32.54","201.42400000000001","204.816","104.137","2.3090000000000002"
"BGM-0257","Q2","429","19.953379953379955","85.6","90.9","94.8","35.97","2.4850000000000003","51.73","0.94399999999999995","0.90500000000000003","40.950000000000003","102.021","100.611","112.901","2.6259999999999999"
"BGM-0257","Q3","334","24.700598802395209","82.5","71.36","93.68","35.659999999999997","2.4980000000000002","57.17","0.94599999999999995","0.9","40.6","91.602000000000004","93.724999999999994","111.401","2.64"
"BGM-0257","Q4","294","20.411564625850339","60.01","46.83","78.22","30.59","2.173","56.43","1","0.875","34.81","90.570999999999998","99.802999999999997","116.28400000000001","2.2400000000000002"
"BGM-0264","Q1","417","10.199040767386091","42.53","43.27","66.349999999999994","24.21","1.8379999999999999","69.147999999999996","0.96299999999999997","0.90200000000000002","27.16","191.547","206.06700000000001","105.709","1.91"
"BGM-0264","Q2","198","28.19191919191919","55.82","27.36","73.47","29.33","2.0620000000000003","48.612000000000002","0.96399999999999997","0.92900000000000005","33.14","98.944000000000003","102.864","117.00700000000001","2.1059999999999999"
"BGM-0264","Q3","238","30.277310924369747","72.06","44.42","86.12","33.9","2.3050000000000002","60.069000000000003","0.96099999999999997","0.92500000000000004","38.24","104.878","99.887","110.741","2.3820000000000001"
"BGM-0264","Q4","240","30.483333333333334","73.16","46.61","88.48","34.119999999999997","2.327","58.787999999999997","0.84099999999999997","0.999","38.6","102.31699999999999","104.054","111.985","2.4569999999999999"
"BGM-0268","Q1","522","10.85632183908046","56.67","72.16","78.91","28.21","2.1030000000000002","70.308999999999997","0.94","0.89100000000000001","31.62","194.11099999999999","210.875","103.13200000000001","2.206"
"BGM-0268","Q2","461","16.104121475054232","74.239999999999995","84.72","88.75","34.479999999999997","2.3280000000000003","51.006999999999998","0.94199999999999995","0.90500000000000003","39.229999999999997","97.695999999999998","100.95699999999999","110.032","2.46"
"BGM-0268","Q3","372","21.642473118279568","80.510000000000005","77.56","92.73","35.42","2.4129999999999998","57.381999999999998","0.94299999999999995","0.90400000000000003","40.18","103.175","99.245000000000005","112.828","2.5449999999999999"
"BGM-0268","Q4","252","16.019841269841269","40.369999999999997","27.01","61.82","24.99","1.8089999999999999","42.908000000000001","0.73699999999999999","0.999","28.73","93.070999999999998","110.38500000000001","117.84099999999999","1.835"
