"","amostras","ano","ensaio","repeticao","peak_1","trough_1","breakdown","final_visc","setback","peak_time","pasting_temp","umidade_percent"
"2177","BGM1615","2013","BR.BAG1.PT.13.NH1A","2",4497,1245,3252,1953,708,71.1,NA,NA
"2178","BGM1619","2013","BR.BAG1.PT.13.NH1A","1",4640,1555.5,3084.5,2859,1304.5,69.4,NA,NA
"2179","BGM1619","2013","BR.BAG1.PT.13.NH1A","2",4611,1590.5,3020.5,2870,1310,69.425,NA,NA
"2180","BGM1621","2013","BR.BAG1.PT.13.NH1A","1",5052,1469,3583,3208,1752,69.4,NA,NA
"2181","BGM1621","2013","BR.BAG1.PT.13.NH1A","2",4976,1170,3806,3189,2084,67.8,NA,NA
"2182","BGM1622","2013","BR.BAG1.PT.13.NH1A","1",4240,1454,2786,2888,1544,70.95,NA,NA
"2183","BGM1622","2013","BR.BAG1.PT.13.NH1A","2",4760.5,1740,3020.5,3156,1441,71.075,NA,NA
"2184","BGM1626","2013","BR.BAG1.PT.13.NH1A","1",4871,1707,3164,2860,1159,66.3,NA,NA
"2185","BGM1626","2013","BR.BAG1.PT.13.NH1A","2",5065,1562,3503,2877,1344,66.25,NA,NA
"2186","BGM1628","2013","BR.BAG1.PT.13.NH1A","1",5532,1862,3670,3104,1253,70.15,NA,NA
"2187","BGM1628","2013","BR.BAG1.PT.13.NH1A","2",5488,1865,3623,3141,1276,70.25,NA,NA
"2188","BGM1629","2013","BR.BAG1.PT.13.NH1A","2",5090,1996,3094,3169,1173,70.2,NA,NA
"2189","BGM1631","2013","BR.BAG1.PT.13.NH1A","2",5175,1964,3211,3046,1115,71.95,NA,NA
"2190","BGM1633","2013","BR.BAG1.PT.13.NH1A","1",5313,1790,3523,2979,1196,69.3,NA,NA
"2191","BGM1633","2013","BR.BAG1.PT.13.NH1A","2",5285,1767,3518,2898,1133,69.35,NA,NA
"2192","BGM1634","2013","BR.BAG1.PT.13.NH1A","1",5083,1518,3565,2710,1197,69.45,NA,NA
"2193","BGM1634","2013","BR.BAG1.PT.13.NH1A","2",4938,1510,3428,2739,1239,69.4,NA,NA
"2194","BGM1635","2013","BR.BAG1.PT.13.NH1A","2",5193,2099,3094,3334,1287,72.8,NA,NA
"2195","BGM1637","2013","BR.BAG1.PT.13.NH1A","1",4987,1567,3420,2118,562,67,NA,NA
"2196","BGM1637","2013","BR.BAG1.PT.13.NH1A","2",5372.5,1953,3419.5,2807,976.5,68.65,NA,NA
"2197","BGM1638","2013","BR.BAG1.PT.13.NH1A","2",5210,1848,3362,3217,1385,70.2,NA,NA
"2198","BGM1639","2013","BR.BAG1.PT.13.NH1A","1",4774,1568,3206,2676,1108,71.9,NA,NA
"2199","BGM1639","2013","BR.BAG1.PT.13.NH1A","2",4714,1545,3169,2649,1104,71,NA,NA
"2200","BGM1640","2013","BR.BAG1.PT.13.NH1A","1",4945,1659,3286,2522,863,68.6,NA,NA
"2201","BGM1640","2013","BR.BAG1.PT.13.NH1A","2",4981,1664,3317,2568,904,68.65,NA,NA
"2202","BGM1643","2013","BR.BAG1.PT.13.NH1A","1",5235,1841,3394,2803,981,67.75,NA,NA
"2203","BGM1643","2013","BR.BAG1.PT.13.NH1A","2",5150.5,1779.5,3371,2693,938,69.825,NA,NA
"2204","BGM1645","2013","BR.BAG1.PT.13.NH1A","2",4426,1631,2795,2608,998,71.15,NA,NA
"2205","BGM1646","2013","BR.BAG1.PT.13.NH1A","1",4215,1468,2747,2508,1040,71,NA,NA
"2206","BGM1646","2013","BR.BAG1.PT.13.NH1A","2",4087,1482,2605,2514,1032,71,NA,NA
"2207","BGM1649","2013","BR.BAG1.PT.13.NH1A","2",4655,1659,2996,2479,820,73.55,NA,NA
"2208","BGM1655","2013","BR.BAG1.PT.13.NH1A","1",4635,1605,3030,2697,1092,71.1,NA,NA
"2209","BGM1655","2013","BR.BAG1.PT.13.NH1A","2",4638,1591,3047,2679,1088,70.9,NA,NA
"2210","BGM1656","2013","BR.BAG1.PT.13.NH1A","2",5230,2072,3158,3501,1443,71.15,NA,NA
"2211","BGM1657","2013","BR.BAG1.PT.13.NH1A","2",5479,1820,3659,2939,1125,71.95,NA,NA
"2212","BGM1658","2013","BR.BAG1.PT.13.NH1A","2",5187,1913,3274,2980,1077,71.15,NA,NA
"2213","BGM1660","2013","BR.BAG1.PT.13.NH1A","1",3770,1529,2241,2847,1383,67.75,NA,NA
"2214","BGM1660","2013","BR.BAG1.PT.13.NH1A","2",4094,1740,2354,2759,1072.5,70.65,NA,NA
"2215","BGM1662","2013","BR.BAG1.PT.13.NH1A","1",5570,1675,3895,2910,1236,70.35,NA,NA
"2216","BGM1662","2013","BR.BAG1.PT.13.NH1A","2",5500,1705,3795,2846,1164,71.05,NA,NA
"2217","BGM1667","2013","BR.BAG1.PT.13.NH1A","1",4898,1538.333,3359.667,3145.667,1607.333,70.75,NA,NA
"2218","BGM1667","2013","BR.BAG1.PT.13.NH1A","2",4942.333,1547,3395.333,3082.333,1535.333,70.71667,NA,NA
"2219","BGM1668","2013","BR.BAG1.PT.13.NH1A","2",4791,1940,2851,2896,978,72.8,NA,NA
"2220","BGM1669","2013","BR.BAG1.PT.13.NH1A","1",4815.5,1606.5,3209,2593.5,993,70.625,NA,NA
"2221","BGM1669","2013","BR.BAG1.PT.13.NH1A","2",4854.5,1604,3250.5,2599.5,1004,70.625,NA,NA
"2222","BGM1670","2013","BR.BAG1.PT.13.NH1A","1",5327,1913,3414,3075,1171,71,NA,NA
"2223","BGM1670","2013","BR.BAG1.PT.13.NH1A","2",5271,1843,3428,3068,1241,70.25,NA,NA
"2224","BGM1671","2013","BR.BAG1.PT.13.NH1A","1",5135,1638,3497,2812,1174,70.15,NA,NA
"2225","BGM1671","2013","BR.BAG1.PT.13.NH1A","2",5101,1645,3456,2837,1192,70.25,NA,NA
"2226","BGM1672","2013","BR.BAG1.PT.13.NH1A","1",4612,1392,3220,2484,1094,70.25,NA,NA
"2227","BGM1672","2013","BR.BAG1.PT.13.NH1A","2",4539,1409,3130,2481,1079,70.25,NA,NA
"2228","BGM1674","2013","BR.BAG1.PT.13.NH1A","1",4596,1058,3538,1665,610,68.6,NA,NA
"2229","BGM1674","2013","BR.BAG1.PT.13.NH1A","2",4614,1073,3541,1711,643,68.65,NA,NA
"2230","BGM1675","2013","BR.BAG1.PT.13.NH1A","1",5501,1829,3672,2580,751,70.25,NA,NA
"2231","BGM1675","2013","BR.BAG1.PT.13.NH1A","2",5248,1714,3534,2553,857,69.35,NA,NA
"2232","BGM1679","2013","BR.BAG1.PT.13.NH1A","2",5167,2042,3125,3129,1110,71.95,NA,NA
"2233","BGM1680","2013","BR.BAG1.PT.13.NH1A","1",4605,1576,3029,2721,1157,70.2,NA,NA
"2234","BGM1680","2013","BR.BAG1.PT.13.NH1A","2",4687,1605,3082,2847,1252,71.1,NA,NA
"2235","BGM1681","2013","BR.BAG1.PT.13.NH1A","2",4896,1839,3057,2774,946,72.8,NA,NA
"2236","BGM1683","2013","BR.BAG1.PT.13.NH1A","1",5427,1666,3761,2980,1319,68.5,NA,NA
"2237","BGM1683","2013","BR.BAG1.PT.13.NH1A","2",5374,1694,3680,3006,1327,69.4,NA,NA
"2238","BGM1684","2013","BR.BAG1.PT.13.NH1A","1",5334,1837,3497,2755,942,68.5,NA,NA
"2239","BGM1684","2013","BR.BAG1.PT.13.NH1A","2",5447.5,2472.5,2975,3518.5,1162,69.8,NA,NA
"2240","BGM1688","2013","BR.BAG1.PT.13.NH1A","1",4883,1567,3316,2587,1025,70.25,NA,NA
"2241","BGM1688","2013","BR.BAG1.PT.13.NH1A","2",4966,1607,3359,2634,1039,70.25,NA,NA
"2242","BGM1690","2013","BR.BAG1.PT.13.NH1A","1",4597,1437,3160,3033,1596,70.2,NA,NA
"2243","BGM1690","2013","BR.BAG1.PT.13.NH1A","2",4768,1458,3310,2964,1506,70.2,NA,NA
"2244","BGM1691","2013","BR.BAG1.PT.13.NH1A","1",5096,1968,3128,3060,1135,67.05,NA,NA
"2245","BGM1691","2013","BR.BAG1.PT.13.NH1A","2",5063,1961,3102,3071,1129,66.15,NA,NA
"2246","BGM1692","2013","BR.BAG1.PT.13.NH1A","1",5278,1964,3314,3443,1595,68.975,NA,NA
"2247","BGM1692","2013","BR.BAG1.PT.13.NH1A","2",6335.5,2223.5,4112,3642,1493,68.6,NA,NA
"2248","BGM1696","2013","BR.BAG1.PT.13.NH1A","1",4607,1556,3051,2384,828,67,NA,NA
"2249","BGM1696","2013","BR.BAG1.PT.13.NH1A","2",4449,1526,2923,2349,823,67.1,NA,NA
"2250","BGM1698","2013","BR.BAG1.PT.13.NH1A","1",4180,1428,2752,2777,1349,73.45,NA,NA
"2251","BGM1698","2013","BR.BAG1.PT.13.NH1A","2",4201,1400,2801,2826,1426,73.4,NA,NA
"2252","BGM1699","2013","BR.BAG1.PT.13.NH1A","1",4384,1369,3015,2477,1108,70.25,NA,NA
"2253","BGM1699","2013","BR.BAG1.PT.13.NH1A","2",4305,1358,2947,2496,1138,70.3,NA,NA
"2254","BGM1700","2013","BR.BAG1.PT.13.NH1A","2",5109,1806,3303,2535,746,70.2,NA,NA
"2255","BGM1703","2013","BR.BAG1.PT.13.NH1A","1",4131,1274,2857,2032,761,69.4,NA,NA
"2256","BGM1703","2013","BR.BAG1.PT.13.NH1A","2",4115,1266,2849,2048,783,69.4,NA,NA
"2257","BGM1704","2013","BR.BAG1.PT.13.NH1A","1",5216.667,1592.333,3624.333,2876.333,1284.333,70.16667,NA,NA
"2258","BGM1704","2013","BR.BAG1.PT.13.NH1A","2",5317.333,1538.667,3778.667,2896.333,1358,70.23333,NA,NA
"2259","BGM1705","2013","BR.BAG1.PT.13.NH1A","1",5533,1734,3799,2876,1151,67.85,NA,NA
"2260","BGM1705","2013","BR.BAG1.PT.13.NH1A","2",5523,1711,3812,2854,1146,67.9,NA,NA
"2261","BGM1706","2013","BR.BAG1.PT.13.NH1A","1",4498,1544,2954,2627,1088,72.96667,NA,NA
"2262","BGM1706","2013","BR.BAG1.PT.13.NH1A","2",4435.333,1497.667,2937.667,2515.667,1021,71.83333,NA,NA
"2263","BGM1707","2013","BR.BAG1.PT.13.NH1A","1",5059,1871,3188,3174,1351,66.25,NA,NA
"2264","BGM1707","2013","BR.BAG1.PT.13.NH1A","2",5062,1831,3231,3132,1363,66.2,NA,NA
"2265","BGM1710","2013","BR.BAG1.PT.13.NH1A","1",5473,1284,4189,1976,693,67.8,NA,NA
"2266","BGM1710","2013","BR.BAG1.PT.13.NH1A","2",5118,1228,3890,1914,686,67.75,NA,NA
"2267","BGM1711","2013","BR.BAG1.PT.13.NH1A","1",4479,1686,2793,2305,665,70.3,NA,NA
"2268","BGM1711","2013","BR.BAG1.PT.13.NH1A","2",4258,1555,2703,2257,707,69.45,NA,NA
"2269","BGM1715","2013","BR.BAG1.PT.13.NH1A","1",5132,1485.333,3646.667,2878.667,1394.333,71.35,NA,NA
"2270","BGM1715","2013","BR.BAG1.PT.13.NH1A","2",5073.667,1455.333,3618.333,2909.333,1462,71.56667,NA,NA
"2271","BGM1716","2013","BR.BAG1.PT.13.NH1A","2",5167,2087,3080,3213,1382,70.2,NA,NA
"2272","BGM1721","2013","BR.BAG1.PT.13.NH1A","2",4906,2110,2796,3430,1485,70.2,NA,NA
"2273","BGM1722","2013","BR.BAG1.PT.13.NH1A","1",4350,1504,2846,2641,1137,72.6,NA,NA
"2274","BGM1722","2013","BR.BAG1.PT.13.NH1A","2",4388,1517,2871,2617,1100,72.55,NA,NA
"2275","BGM1723","2013","BR.BAG1.PT.13.NH1A","1",5833,1856,3977,3121,1265,70.9,NA,NA
"2276","BGM1723","2013","BR.BAG1.PT.13.NH1A","2",5729,1832,3897,3128,1308,70.15,NA,NA
"2277","BGM1724","2013","BR.BAG1.PT.13.NH1A","1",5464,1835,3629,2945,1110,69.4,NA,NA
"2278","BGM1724","2013","BR.BAG1.PT.13.NH1A","2",5451,1832,3619,2993,1161,69.4,NA,NA
"2279","BGM1728","2013","BR.BAG1.PT.13.NH1A","1",4570.6,1618.8,2951.8,2806,1199.8,71.74,NA,NA
"2280","BGM1728","2013","BR.BAG1.PT.13.NH1A","2",4723.4,1634.4,3089,2833.4,1214.8,71.33,NA,NA
"2281","BGM1729","2013","BR.BAG1.PT.13.NH1A","1",4706,1733.5,2972.5,3184,1497,67.825,NA,NA
"2282","BGM1729","2013","BR.BAG1.PT.13.NH1A","2",4738.5,1696,3042.5,3171,1562.5,67.825,NA,NA
"2283","BGM1730","2013","BR.BAG1.PT.13.NH1A","1",4355,1713,2642,3001,1288,71.85,NA,NA
"2284","BGM1730","2013","BR.BAG1.PT.13.NH1A","2",4372,1766,2606,3032,1276,71.9,NA,NA
"2285","BGM1733","2013","BR.BAG1.PT.13.NH1A","1",4326,1471,2855,2111,653,67.75,NA,NA
"2286","BGM1733","2013","BR.BAG1.PT.13.NH1A","2",4688,1447,3241,2133,704.5,68.975,NA,NA
"2287","BGM1734","2013","BR.BAG1.PT.13.NH1A","1",4596,1711,2885,2359,650,68.5,NA,NA
"2288","BGM1734","2013","BR.BAG1.PT.13.NH1A","2",4429,1502,2927,2077,584.5,69.85,NA,NA
"2289","BGM1737","2013","BR.BAG1.PT.13.NH1A","2",4571,1717,2854,2490,776,71.95,NA,NA
"2290","BGM1738","2013","BR.BAG1.PT.13.NH1A","1",4752,1506,3246,2568,1074,71.1,NA,NA
"2291","BGM1738","2013","BR.BAG1.PT.13.NH1A","2",4686,1484,3202,2556,1072,71.9,NA,NA
"2292","BGM1742","2013","BR.BAG2.PT.13.PP1","1",4304,1845,2459,2837,1053,71.5,NA,NA
"2293","BGM1742","2013","BR.BAG2.PT.13.PP1","2",4328,1828,2500,2849.5,1048.5,70.6,NA,NA
"2294","BGM1746","2013","BR.BAG2.PT.13.PP1","1",3929,1457,2472,2374,922,71.8,NA,NA
"2295","BGM1746","2013","BR.BAG2.PT.13.PP1","2",3793,1437,2356,2346,909,71.9,NA,NA
"2296","BGM1747","2013","BR.BAG2.PT.13.PP1","1",4487,1411,3076,2291,898,69.45,NA,NA
"2297","BGM1747","2013","BR.BAG2.PT.13.PP1","2",4402,1402,3000,2236,845,69.4,NA,NA
"2298","BGM1750","2013","BR.BAG2.PT.13.PP1","1",5985,2294,3691,3746,1571,68.55,NA,NA
"2299","BGM1750","2013","BR.BAG2.PT.13.PP1","2",6145,2248,3897,3820,1761,69.4,NA,NA
"2300","BGM1755","2013","BR.BAG2.PT.13.PP1","1",4776,1662,3114,2780,1118,68.75,NA,NA
"2301","BGM1755","2013","BR.BAG2.PT.13.PP1","2",4803,1623,3180,2751,1128,68.65,NA,NA
"2302","BGM1756","2013","BR.BAG2.PT.13.PP1","1",4749,1639,3110,2512,881,69.45,NA,NA
"2303","BGM1756","2013","BR.BAG2.PT.13.PP1","2",4597,1639,2958,2507,878,69.55,NA,NA
"2304","BGM1763","2013","BR.BAG2.PT.13.PP1","1",5775,2078,3697,3287,1209,68.6,NA,NA
"2305","BGM1763","2013","BR.BAG2.PT.13.PP1","2",5990,2085,3905,3364,1279,67.6,NA,NA
"2306","BGM1764","2013","BR.BAG2.PT.13.PP1","1",5902,2013,3889,3375,1468,70.3,NA,NA
"2307","BGM1764","2013","BR.BAG2.PT.13.PP1","2",5859,2013,3846,3301,1344,70.2,NA,NA
"2308","BGM1768","2013","BR.BAG2.PT.13.PP1","1",3955,1380,2575,2396,1024,71.85,NA,NA
"2309","BGM1768","2013","BR.BAG2.PT.13.PP1","2",3936,1361,2575,2371,1014,71.1,NA,NA
"2310","BGM1769","2013","BR.BAG2.PT.13.PP1","1",3718,1716.5,2001.5,2698.5,1013,71.125,NA,NA
"2311","BGM1769","2013","BR.BAG2.PT.13.PP1","2",3866,1742,2124,2724,994,71.475,NA,NA
"2312","BGM1772","2013","BR.BAG2.PT.13.PP1","1",4376,1544,2832,2397,853,72.6,NA,NA
"2313","BGM1772","2013","BR.BAG2.PT.13.PP1","2",4461,1540,2921,2409,869,71.75,NA,NA
"2314","BGM1780","2013","BR.BAG2.PT.13.PP1","1",4196,1379,2817,2306,928,71.1,NA,NA
"2315","BGM1780","2013","BR.BAG2.PT.13.PP1","2",4138,1383,2755,2293,910,71.05,NA,NA
"2316","BGM1794","2013","BR.BAG2.PT.13.PP1","1",6266,2063,4203,3229,1166,67.1,NA,NA
"2317","BGM1794","2013","BR.BAG2.PT.13.PP1","2",6370,2092,4278,3331,1239,67.1,NA,NA
"2318","BGM1814","2013","BR.BAG2.PT.13.PP1","1",5058,1878,3180,3061,1242,66.15,NA,NA
"2319","BGM1814","2013","BR.BAG2.PT.13.PP1","2",4956,1865,3091,3165,1356,66.15,NA,NA
"2320","BGM1816","2013","BR.BAG2.PT.13.PP1","1",4978,1753,3225,2987,1234,67.05,NA,NA
"2321","BGM1816","2013","BR.BAG2.PT.13.PP1","2",4872,1742,3130,2946,1222,67.05,NA,NA
"2322","BGM1817","2013","BR.BAG2.PT.13.PP1","1",5628,2165,3463,3584,1467,68.55,NA,NA
"2323","BGM1817","2013","BR.BAG2.PT.13.PP1","2",5418,2112,3306,3578,1506,68.7,NA,NA
"2324","BGM1818","2013","BR.BAG2.PT.13.PP1","1",3549.5,1307,2242.5,2142.5,843.5,70.625,NA,NA
"2325","BGM1818","2013","BR.BAG2.PT.13.PP1","2",3498.5,1302,2196.5,2110,814.5,71.05,NA,NA
"2326","BGM1835","2013","BR.BAG2.PT.13.PP1","1",4953,1609,3344,2718,1111,71.85,NA,NA
"2327","BGM1835","2013","BR.BAG2.PT.13.PP1","2",5065,1627,3438,2784,1164,71.85,NA,NA
"2328","BGM1850","2013","BR.BAG2.PT.13.PP1","1",4390,1491,2899,2867,1376,70.2,NA,NA
"2329","BGM1850","2013","BR.BAG2.PT.13.PP1","2",4316,1496,2820,2931,1435,70.25,NA,NA
"2330","BGM1876","2013","BR.BAG2.PT.13.PP1","1",5065,1633,3432,2988,1368,67.8,NA,NA
"2331","BGM1876","2013","BR.BAG2.PT.13.PP1","2",4855,1669,3186,2918,1259,67.8,NA,NA
"2332","BGM1878","2013","BR.BAG2.PT.13.PP1","1",4939,1620,3319,2635,1015,69.4,NA,NA
"2333","BGM1878","2013","BR.BAG2.PT.13.PP1","2",4491,1526,2965,2551,1025,69.45,NA,NA
"2334","BGM1884","2013","BR.BAG2.PT.13.PP1","1",5360,1346,4014,2058,722.5,67.775,NA,NA
"2335","BGM1884","2013","BR.BAG2.PT.13.PP1","2",5440.5,1358,4082.5,2091,745,67.4,NA,NA
"2336","BGM1885","2013","BR.BAG2.PT.13.PP1","1",5978,2196,3782,2963,775,67.85,NA,NA
"2337","BGM1885","2013","BR.BAG2.PT.13.PP1","2",5835,2118,3717,2961,853,67.75,NA,NA
"2338","BGM1942","2013","BR.BAG2.PT.13.PP1","1",4608,1334,3274,2174,840,70.35,NA,NA
"2339","BGM1942","2013","BR.BAG2.PT.13.PP1","2",4455,1299,3156,2174,875,70.2,NA,NA
"2340","BGM1957","2013","BR.BAG2.PT.13.PP1","1",3760,1212,2548,1924,712,73.4,NA,NA
"2341","BGM1957","2013","BR.BAG2.PT.13.PP1","2",3736,1172,2564,1912,740,72.6,NA,NA
"2342","BGM1980","2013","BR.BAG2.PT.13.PP1","1",3668,1205,2463,1693,510,68.65,NA,NA
"2343","BGM1980","2013","BR.BAG2.PT.13.PP1","2",3677,1213,2464,1717,525,68.7,NA,NA
"2344","BGM2017","2013","BR.BAG2.PT.13.PP1","1",4691,1580,3111,2613,1033,71.75,NA,NA
"2345","BGM2017","2013","BR.BAG2.PT.13.PP1","2",4521,1537,2984,2546,1017,71.9,NA,NA
"2346","BGM2028","2013","BR.BAG2.PT.13.PP1","1",4187.667,1455.333,2732.333,2488,1034,72.9,NA,NA
"2347","BGM2028","2013","BR.BAG2.PT.13.PP1","2",4117,1441.333,2675.667,2442.667,1002.333,72.41667,NA,NA
"2348","BGM2029","2013","BR.BAG2.PT.13.PP1","1",5172,1826,3346,2787,961,68.5,NA,NA
"2349","BGM2029","2013","BR.BAG2.PT.13.PP1","2",5104,1807,3297,2783,1012,68.6,NA,NA
"2350","BGM2041","2013","BR.BAG2.PT.13.PP1","1",5651,1777,3874,3128,1351,70.9,NA,NA
"2351","BGM2041","2013","BR.BAG2.PT.13.PP1","2",5598,1668,3930,3061,1393,71.15,NA,NA
"2352","BGM2042","2013","BR.BAG2.PT.13.PP1","1",5074,1854,3220,3421,1649,67.7,NA,NA
"2353","BGM2042","2013","BR.BAG2.PT.13.PP1","2",5069,1815,3254,3459,1756,67.85,NA,NA
"2354","BGM2043","2013","BR.BAG2.PT.13.PP1","2",4933,1819,3114,3110,1345,68.55,NA,NA
"2355","BGM2052","2013","BR.BAG2.PT.13.PP1","1",4050,1417,2633,2468,1051,72.7,NA,NA
"2356","BGM2052","2013","BR.BAG2.PT.13.PP1","2",4004,1393,2611,2431,1038,71.8,NA,NA
"2357","BGM2071","2013","BR.BAG2.PT.13.PP1","1",4182,1484,2698,2739,1255,72.6,NA,NA
"2358","BGM2071","2013","BR.BAG2.PT.13.PP1","2",4382,1484,2898,2776,1292,73.55,NA,NA
"2359","BR-11-34-41","2021","UYT.Rog.16cm","1",NA,NA,NA,NA,NA,NA,NA,11.79
"2360","BR-11-34-41","2021","UYT.Rog.16cm","2",NA,NA,NA,NA,NA,NA,NA,12.35
"2361","BR-18F2Wx-113-07","2022","BR.AYT.21.NH1","1",4943,1734,3209,2535,801,3.466667,70.3,9.51
"2362","BR-18F2Wx-113-07","2022","BR.AYT.21.NH1","2",4945,1735,3210,2572,837,3.533333,71.05,9.89
"2363","BR-19F1Wx-020-12","2022","BR.PYT.21.SJ","1",5013,1838,3175,2645,807,3.6,71,11.01
"2364","BR-19F1Wx-020-12","2022","BR.PYT.21.SJ","2",5022,1895,3127,2690,795,3.666667,71.1,11.01
"2365","BR-19F1Wx-054-29","2022","BR.PYT.21.SJ","1",3296,1590,1706,1993,403,3.666667,73.55,14.99
"2366","BR-19F1Wx-054-29","2022","BR.PYT.21.SJ","2",3176,1609,1567,1992,383,3.666667,73.35,15.03
"2367","BR-19F2Wx-204-15","2022","BR.PYT.21.SJ","1",3270,1469,1801,1847,378,3.333333,70.4,13.92
"2368","BR-19F2Wx-204-15","2022","BR.PYT.21.SJ","2",3280,1453,1827,1843,390,3.466667,70.1,14.39
"2369","Br-19F2Wx-356-2","2022","BR.PYT.21.SJ","1",2832,1170,1662,1328,158,3.6,71.15,14.23
"2370","Br-19F2Wx-356-2","2022","BR.PYT.21.SJ","2",2841,1064,1777,1230,166,3.6,71.1,14.2
"2371","BR-19F2Wx 045-8","2022","BR.PYT.21.SJ","1",4695,1800,2895,2655,855,3.466667,70.2,16.09
"2372","BR-19F2Wx 045-8","2022","BR.PYT.21.SJ","2",4673,1778,2895,2660,882,3.6,71.25,16.83
"2373","Br-20F2Polwx-012-01","2022","BR.CET.21.PP1","1",5006,1968,3038,3023,1055,3.666667,70.25,13.59
"2374","Br-20F2Polwx-012-01","2022","BR.CET.21.PP1","2",4841,1936,2905,2925,989,3.666667,70.2,13.62
"2375","Br-20F2PolWx-021-06","2022","BR.CET.21.PP1","1",3160,1182,1978,1523,341,3.466667,71.9,16.37
"2376","Br-20F2PolWx-021-06","2022","BR.CET.21.PP1","2",3082,1236,1846,1555,319,3.2,71.05,16.21
"2377","BRS-396","2020","BR.BAG.19.UFRB","1",4578,1852,2726,2775.5,923.5,4,71.85,14.585
"2378","BRS-396","2020","BR.BAG.19.UFRB","2",4471,1813,2658,2772,959,4.1,71.4,14.575
"2379","BRS-399","2020","BR.BAG.19.UFRB","1",4113,1338,2775,2698,1360,3.866667,71.15,13.05
"2380","BRS-399","2020","BR.BAG.19.UFRB","2",4110,1425,2685,2719,1294,3.933333,71.05,13.21
"2381","BRS-CS01","2021","BR.CET.20.Candeal","1",3929,1595,2334,2561,966,4.066667,71.85,13.34
"2382","BRS-CS01","2021","BR.CET.20.Candeal","2",3874,1547,2327,2478,931,4.133333,72.75,13.43
"2383","BRS-Dourada","2021","BR.AYT.20.NH1","1",5342,2023,3319,3083,1060,3.666667,68.6,15.04
"2384","BRS-Dourada","2021","BR.AYT.20.NH1","2",5338,2082,3256,3070,988,3.666667,68.55,15.21
"2385","BRS-Formosa","2020","BR.PYTGS.19.PP1","1",4868,1894,2974,3011,1117,4.066667,72.65,14.15
"2386","BRS-Formosa","2020","BR.PYTGS.19.PP1","2",4846,1863,2983,2898,1035,4.133333,72.45,14.07
"2387","BRS-Formosa","2021","BR.AYTGS.20.NH","1",NA,NA,NA,NA,NA,NA,NA,11.9
"2388","BRS-Formosa","2021","BR.AYTGS.20.NH","2",NA,NA,NA,NA,NA,NA,NA,11.91
"2389","BRS-Jari","2020","PYT.GS Rio de Areia I","1",6228,2479,3749,3699,1220,3.866667,70.2,13.96
"2390","BRS-Jari","2020","PYT.GS Rio de Areia I","2",6253,2524,3729,3700,1176,3.8,69.55,13.95
"2391","BRS-Kiriris","2019","BR.PYTGS.19.PP1","1",5131,2021,3110,2987,966,3.8,69.5,13.72
"2392","BRS-Kiriris","2019","BR.PYTGS.19.PP1","2",5014,2027,2987,3040,1013,3.666667,68.7,13.61
"2393","BRS-Mulatinha","2020","BR.AYTGS.20.NH","1",4992,1820,3172,2419,599,3.733333,70.1,10.65
"2394","BRS-Mulatinha","2020","BR.AYTGS.20.NH","2",4920,1772,3148,2358,586,3.666667,70.2,10.91
"2395","BRS-Mulatinha","2021","BR.CET.20.CNPMF4","1",NA,NA,NA,NA,NA,NA,NA,15.37
"2396","BRS-Mulatinha","2021","BR.CET.20.CNPMF4","2",NA,NA,NA,NA,NA,NA,NA,15.52
"2397","BRS-Novo Horizonte","2019","BR.CETWx.19.UFRB","1",NA,NA,NA,NA,NA,NA,NA,15.49
"2398","BRS-Novo Horizonte","2019","BR.CETWx.19.UFRB","2",NA,NA,NA,NA,NA,NA,NA,15.36
"2399","BRS-Novo Horizonte","2020","PYT.GS Rio de Areia I","1",NA,NA,NA,NA,NA,NA,NA,15.17
"2400","BRS-Novo Horizonte","2020","PYT.GS Rio de Areia I","2",NA,NA,NA,NA,NA,NA,NA,15.2
"2401","BRS-Novo Horizonte","2021","BR.CET.20.CNPMF3","1",6176,2161,4015,3213,1052,3.8,68.75,12.95
"2402","BRS-Novo Horizonte","2021","BR.CET.20.CNPMF3","2",6147,2120,4027,3227,1107,3.733333,67.85,12.92
"2403","BRS-Poti-Branca","2021","BR.FTBAG.20.Candeal","1",5789,1942,3847,3118,1176,3.6,68,13.37
"2404","BRS-Poti-Branca","2021","BR.FTBAG.20.Candeal","2",5822,2025,3797,3190,1165,3.6,67.85,12.97
"2405","BRS-Tapioqueira","2020","BR.PYTGS.19.PP1","1",6178,2022,4156,3015,993,3.533333,67.8,11.82
"2406","BRS-Tapioqueira","2020","BR.PYTGS.19.PP1","2",6180,2188,3992,3118,930,3.333333,67.85,11.69
"2407","BRS Caipira","2013","BR.BAG2.PT.13.PP1","1",5152.333,2185.333,2967,3510.667,1375.667,69.4,NA,NA
"2408","BRS Caipira","2013","BR.BAG2.PT.13.PP1","2",5124.333,1923.333,3201,3385.333,1632,68.08333,NA,NA
"2409","BRS Dourada","2013","BR.BAG2.PT.13.PP1","1",4806.667,1582,3224.667,3144.333,1579.667,67.83333,NA,NA
"2410","BRS Dourada","2013","BR.BAG2.PT.13.PP1","2",4685,1609,3076,3109.333,1507,67.85,NA,NA
"2411","BRS Formosa","2013","BR.BAG2.PT.13.PP1","1",4532.8,1455.8,3077,2866.6,1438.8,70.39,NA,NA
"2412","BRS Formosa","2013","BR.BAG2.PT.13.PP1","2",4574.4,1516.8,3057.6,2870,1379,70.68,NA,NA
